WKT,nama,deskripsi
"POLYGON ((110.0188233 -7.8940737, 110.0286452 -7.898515, 110.043408 -7.9049762, 110.0722471 -7.915858, 110.108296 -7.9304799, 110.1481215 -7.9481616, 110.1755873 -7.9634624, 110.2106062 -7.9862426, 110.2641646 -8.0066416, 110.3098265 -8.0188806, 110.3434721 -8.0304393, 110.3517119 -8.0498163, 110.3716246 -8.0712319, 110.4049269 -8.0797299, 110.434796 -8.1001243, 110.4636351 -8.1103211, 110.4952208 -8.1184783, 110.5195967 -8.130374, 110.5580488 -8.1361518, 110.5789915 -8.1395505, 110.5889479 -8.1483868, 110.608174 -8.1517854, 110.6802717 -8.1854295, 110.6998411 -8.1983426, 110.7139174 -8.2031, 110.7317702 -8.193925, 110.7458464 -8.1980028, 110.7661024 -8.1983426, 110.7880751 -8.193925, 110.7963148 -8.1912065, 110.8045546 -8.1990223, 110.8189741 -8.2024204, 110.8292738 -8.2027602, 110.8299605 -8.1959639, 110.834767 -8.1898472, 110.8333937 -8.1759143, 110.8244673 -8.166059, 110.8196608 -8.1585824, 110.8162276 -8.1524651, 110.8172575 -8.1436288, 110.812451 -8.1483868, 110.8059279 -8.1589222, 110.7966582 -8.1626605, 110.7884184 -8.1568832, 110.7849852 -8.1477071, 110.7867018 -8.1354721, 110.7884184 -8.1283348, 110.7891051 -8.1160991, 110.7880751 -8.1065823, 110.779492 -8.0865281, 110.7791487 -8.0691924, 110.7695357 -8.0545754, 110.7685057 -8.0484565, 110.7606093 -8.0372383, 110.7547728 -8.0256798, 110.7561461 -8.014801, 110.7602659 -8.001202, 110.7619826 -7.9923624, 110.7685057 -7.9811426, 110.7681624 -7.954962, 110.7719389 -7.9427211, 110.7691923 -7.9178983, 110.7695357 -7.903956, 110.7760588 -7.8951143, 110.7753721 -7.8896732, 110.7829252 -7.8696084, 110.7853285 -7.8583853, 110.7873884 -7.8512432, 110.7836119 -7.8512432, 110.7829252 -7.8454613, 110.7842985 -7.827095, 110.7839552 -7.8162109, 110.7760588 -7.8141701, 110.7712523 -7.8080476, 110.7647291 -7.8104286, 110.7636992 -7.8202925, 110.7558027 -7.8264148, 110.746533 -7.8179116, 110.7434431 -7.8087279, 110.7341734 -7.8019251, 110.7290236 -7.797163, 110.7122008 -7.7924009, 110.713574 -7.7995441, 110.7070509 -7.8049864, 110.6984678 -7.8073674, 110.6823317 -7.8063469, 110.672032 -7.8032857, 110.6751219 -7.7900198, 110.6689421 -7.7866183, 110.6572691 -7.8043061, 110.6469694 -7.797163, 110.6246535 -7.8019251, 110.6129805 -7.7988638, 110.5992476 -7.8002244, 110.5985609 -7.8066871, 110.5872313 -7.8066871, 110.5844847 -7.8029455, 110.5765883 -7.8077075, 110.5762449 -7.8026054, 110.5844847 -7.7917206, 110.5618254 -7.7815159, 110.5556456 -7.7845773, 110.552899 -7.7951221, 110.5460325 -7.7924009, 110.5357329 -7.794782, 110.5309263 -7.7975032, 110.5298964 -7.7924009, 110.522 -7.7835569, 110.5137602 -7.7801553, 110.5113569 -7.7736921, 110.5079237 -7.7692699, 110.4915787 -7.7665281, 110.4915787 -7.7602349, 110.4922654 -7.7524107, 110.4915787 -7.7418648, 110.4866005 -7.7192414, 110.4811074 -7.6949155, 110.4778458 -7.6802854, 110.4745842 -7.6656547, 110.471151 -7.6511936, 110.4682328 -7.6375827, 110.4682328 -7.6176761, 110.4632546 -7.6047447, 110.4606797 -7.591813, 110.4598214 -7.5843261, 110.4606797 -7.5817737, 110.459993 -7.5754777, 110.459993 -7.5703728, 110.4579331 -7.5669694, 110.4572464 -7.5596522, 110.45038 -7.5489314, 110.4459168 -7.5421244, 110.4435135 -7.5450174, 110.4366471 -7.5479104, 110.428579 -7.5519945, 110.4248024 -7.5565892, 110.4211975 -7.5572698, 110.4160477 -7.5613539, 110.4064347 -7.573776, 110.4017998 -7.5797317, 110.3993966 -7.5855172, 110.3933884 -7.5904518, 110.3899552 -7.5931743, 110.3904702 -7.5953863, 110.3870369 -7.5982789, 110.3789688 -7.6020223, 110.3760506 -7.6064463, 110.3705574 -7.6096791, 110.3657509 -7.6135925, 110.3611161 -7.6173358, 110.3561379 -7.6215894, 110.3499581 -7.6238013, 110.3382851 -7.6302667, 110.330732 -7.6386036, 110.3188874 -7.6471104, 110.3125359 -7.6506832, 110.3030945 -7.6561274, 110.3005196 -7.6627625, 110.2945114 -7.6690572, 110.28816 -7.6777335, 110.2847268 -7.6864097, 110.2792336 -7.6933845, 110.2739121 -7.7017201, 110.2725388 -7.7068235, 110.2704789 -7.7059729, 110.2706505 -7.7034212, 110.2687622 -7.6974673, 110.2660157 -7.6918535, 110.2629258 -7.6884511, 110.2606942 -7.6858993, 110.2639557 -7.6824969, 110.2630974 -7.6799451, 110.265329 -7.6736506, 110.2670456 -7.6656547, 110.266359 -7.6614015, 110.2627541 -7.6614015, 110.2644707 -7.6551066, 110.2637841 -7.6532352, 110.265329 -7.6488117, 110.2581192 -7.6440479, 110.2512528 -7.6433674, 110.2406098 -7.654256, 110.2316834 -7.6505131, 110.2128006 -7.6474507, 110.2055909 -7.6501728, 110.1990677 -7.6501728, 110.1911713 -7.645409, 110.1691986 -7.649152, 110.1609589 -7.6460896, 110.1485993 -7.6471104, 110.1444794 -7.6498325, 110.1424195 -7.6450688, 110.136583 -7.6522144, 110.1314331 -7.6559573, 110.12491 -7.6607209, 110.1183869 -7.6699078, 110.1266266 -7.681136, 110.1338364 -7.6852188, 110.136583 -7.694065, 110.1310898 -7.7001891, 110.1338364 -7.704612, 110.1338364 -7.7189012, 110.1321198 -7.7250249, 110.1321198 -7.7382928, 110.1276566 -7.747478, 110.1211335 -7.7542817, 110.114267 -7.7672085, 110.1115204 -7.7780939, 110.1022507 -7.7787742, 110.0936676 -7.7845569, 110.0854279 -7.7978229, 110.0809647 -7.8059864, 110.0723816 -7.8117688, 110.0620819 -7.8155103, 110.0583054 -7.8413596, 110.0507523 -7.8454409, 110.050409 -7.8512228, 110.0435425 -7.8617659, 110.0445725 -7.8706083, 110.0407959 -7.8848917, 110.0359894 -7.8848917, 110.0325562 -7.8896528, 110.029123 -7.8950939, 110.0287796 -7.8916932, 110.0215699 -7.8899929, 110.0188233 -7.8940737))",DIY Yogyakarta,
