WKT,nama,deskripsi
"POLYGON ((106.7242088 -6.0878412, 106.7056693 -6.0960344, 106.6864433 -6.0977414, 106.6878166 -6.1045689, 106.6963996 -6.1107136, 106.6891898 -6.113786, 106.6881599 -6.1294888, 106.6912498 -6.1359746, 106.6871299 -6.1438257, 106.6891898 -6.1718157, 106.716999 -6.1858102, 106.718029 -6.191954, 106.7235221 -6.1922953, 106.7238654 -6.2069719, 106.7163123 -6.2206241, 106.7355384 -6.2233545, 106.7427482 -6.2281327, 106.7485847 -6.2489513, 106.7551078 -6.2574833, 106.7523612 -6.2735231, 106.7612876 -6.2779596, 106.7715873 -6.2998, 106.7784538 -6.3158385, 106.8090095 -6.3148147, 106.7990531 -6.3421132, 106.7928733 -6.3465491, 106.79356 -6.3642921, 106.803173 -6.3636097, 106.8100395 -6.3632685, 106.8169059 -6.3561031, 106.8320121 -6.3554207, 106.8364753 -6.3513261, 106.8397369 -6.344843, 106.8411102 -6.341772, 106.84523 -6.341772, 106.8503799 -6.3385304, 106.8519248 -6.3421132, 106.8543281 -6.3445017, 106.856388 -6.3516673, 106.8618812 -6.3564443, 106.8697776 -6.3532028, 106.8738975 -6.3564443, 106.8718375 -6.3598564, 106.8780174 -6.3612213, 106.8804206 -6.3649745, 106.8828239 -6.3659982, 106.8833389 -6.3695808, 106.8872871 -6.3700926, 106.8890037 -6.3680454, 106.8944968 -6.3704338, 106.8984451 -6.369069, 106.9017066 -6.3688984, 106.9056548 -6.3610507, 106.9140662 -6.3651451, 106.9154395 -6.3572973, 106.9171562 -6.3513261, 106.9164695 -6.3470609, 106.9187011 -6.3434781, 106.9193877 -6.3369949, 106.9205894 -6.3310234, 106.9183578 -6.3276111, 106.9205894 -6.3236869, 106.9211044 -6.3180565, 106.921791 -6.3127673, 106.920761 -6.3062837, 106.920761 -6.2999706, 106.9157829 -6.2975819, 106.9108047 -6.2977525, 106.911148 -6.2939987, 106.910118 -6.2875149, 106.9082298 -6.2806897, 106.9094314 -6.2738644, 106.9078864 -6.2714755, 106.9046249 -6.2685747, 106.9044532 -6.2612374, 106.9095172 -6.2580806, 106.910118 -6.2556063, 106.9141521 -6.2582512, 106.9163837 -6.2567154, 106.9163837 -6.2527907, 106.9194736 -6.2506577, 106.9215335 -6.2511697, 106.9222202 -6.2538146, 106.9271125 -6.2538999, 106.9284 -6.2539852, 106.9293441 -6.2530467, 106.9337215 -6.2540705, 106.9359531 -6.2530467, 106.9435062 -6.2522788, 106.943592 -6.2387127, 106.9416628 -6.2385298, 106.9441519 -6.2365673, 106.9451819 -6.2365673, 106.9472418 -6.2293149, 106.9467268 -6.2278644, 106.9486151 -6.2220623, 106.95119 -6.2189052, 106.9555674 -6.2194172, 106.9560824 -6.217796, 106.9577131 -6.21754, 106.9587431 -6.2131031, 106.9605456 -6.2129324, 106.9605456 -6.2142976, 106.9620905 -6.2145536, 106.9631205 -6.2113965, 106.9660387 -6.2067035, 106.9658671 -6.2008159, 106.9675837 -6.1978294, 106.9662962 -6.1954402, 106.9669829 -6.1946722, 106.9693861 -6.1949709, 106.9701157 -6.1899791, 106.9713173 -6.1877605, 106.9717465 -6.1749607, 106.9708882 -6.1621607, 106.9720898 -6.1518351, 106.9716606 -6.1460322, 106.9726048 -6.1460322, 106.9708882 -6.1395465, 106.9703732 -6.1269162, 106.9708882 -6.1248681, 106.9696865 -6.1143711, 106.9702873 -6.1072876, 106.9703732 -6.1040445, 106.9693432 -6.1020816, 106.9692574 -6.0981558, 106.9696865 -6.0922669, 106.9665108 -6.093035, 106.9631634 -6.0929497, 106.9604168 -6.0924376, 106.9580994 -6.0938031, 106.9554386 -6.0944859, 106.9549236 -6.0890238, 106.9506321 -6.0895358, 106.9387875 -6.0957661, 106.923338 -6.0821107, 106.8988762 -6.0823667, 106.8788777 -6.090816, 106.8725262 -6.0894505, 106.8637715 -6.1107867, 106.8572483 -6.1096772, 106.8557034 -6.1101893, 106.8414555 -6.120601, 106.830555 -6.120601, 106.8276367 -6.1160779, 106.8174229 -6.1147978, 106.8161354 -6.1195769, 106.808239 -6.1161632, 106.804205 -6.0944006, 106.7917595 -6.0923523, 106.7890988 -6.0957661, 106.7895279 -6.1064342, 106.7807732 -6.1072876, 106.7753658 -6.0978997, 106.7721901 -6.0990945, 106.7701302 -6.1025083, 106.7666969 -6.1001187, 106.7647228 -6.099692, 106.7642079 -6.102167, 106.7579422 -6.1036178, 106.7532215 -6.1020816, 106.7523632 -6.0954247, 106.7586289 -6.0783553, 106.7575131 -6.0755389, 106.7522774 -6.0736612, 106.7500458 -6.0742586, 106.7412052 -6.0868901, 106.7345963 -6.0815986, 106.7307339 -6.0833055, 106.7283306 -6.0875729, 106.7242088 -6.0878412))",Kota DKI Jakarta,
